,dataset_name,model_name,layers,perplexity,test_len,n_layers
1296,['SQUAD'],Uniform,"[1, 3, 4, 5, 8, 9]",57.36250075292457,762,6
1297,['SQUAD'],Uniform,"[1, 3, 4, 5, 8, 10]",53.20875223347886,762,6
1298,['SQUAD'],Uniform,"[1, 3, 4, 5, 8, 11]",77.30714833499943,762,6
1299,['SQUAD'],Uniform,"[1, 3, 4, 5, 9, 11]",74.22034523939985,762,6
1300,['SQUAD'],Uniform,"[1, 3, 4, 6, 7, 8]",56.113111354544536,762,6
1301,['SQUAD'],Uniform,"[1, 3, 4, 6, 7, 10]",48.92900495282977,762,6
1302,['SQUAD'],Uniform,"[1, 3, 4, 6, 7, 11]",67.81290588679698,762,6
1303,['SQUAD'],Uniform,"[1, 3, 4, 6, 8, 9]",45.890962217804685,762,6
1304,['SQUAD'],Uniform,"[1, 3, 4, 6, 8, 10]",44.60053895159376,762,6
1305,['SQUAD'],Uniform,"[1, 3, 4, 6, 8, 11]",60.41070040792338,762,6
1306,['SQUAD'],Uniform,"[1, 3, 4, 6, 9, 10]",44.71008233729398,762,6
1307,['SQUAD'],Uniform,"[1, 3, 4, 6, 9, 11]",58.13852591801502,762,6
1308,['SQUAD'],Uniform,"[1, 3, 4, 6, 10, 11]",67.05444452496303,762,6
1309,['SQUAD'],Uniform,"[1, 3, 4, 7, 8, 9]",48.84723927807276,762,6
1310,['SQUAD'],Uniform,"[1, 3, 4, 7, 8, 10]",44.84705585985337,762,6
1311,['SQUAD'],Uniform,"[1, 3, 4, 7, 8, 11]",58.81854336739681,762,6
1312,['SQUAD'],Uniform,"[1, 3, 4, 7, 9, 10]",44.86282988101446,762,6
1313,['SQUAD'],Uniform,"[1, 3, 4, 7, 10, 11]",59.77246942606117,762,6
1314,['SQUAD'],Uniform,"[1, 3, 4, 8, 9, 10]",43.497176077074826,762,6
1315,['SQUAD'],Uniform,"[1, 3, 4, 8, 9, 11]",51.38957051513353,762,6
1316,['SQUAD'],Uniform,"[1, 3, 4, 9, 10, 11]",61.48486846765514,762,6
1317,['SQUAD'],Uniform,"[1, 3, 5, 6, 7, 8]",58.41922745770876,762,6
1318,['SQUAD'],Uniform,"[1, 3, 5, 6, 7, 10]",50.983879513198616,762,6
1319,['SQUAD'],Uniform,"[1, 3, 5, 6, 7, 11]",67.06691556432595,762,6
1320,['SQUAD'],Uniform,"[1, 3, 5, 6, 8, 9]",47.644792894644375,762,6
1321,['SQUAD'],Uniform,"[1, 3, 5, 6, 8, 10]",44.92775955952715,762,6
1322,['SQUAD'],Uniform,"[1, 3, 5, 6, 8, 11]",58.39435693585644,762,6
1323,['SQUAD'],Uniform,"[1, 3, 5, 6, 9, 10]",45.86252376223386,762,6
1324,['SQUAD'],Uniform,"[1, 3, 5, 6, 9, 11]",57.7386503744173,762,6
1325,['SQUAD'],Uniform,"[1, 3, 5, 6, 10, 11]",62.90066524025399,762,6
1326,['SQUAD'],Uniform,"[1, 3, 5, 7, 8, 9]",47.63044812749092,762,6
1327,['SQUAD'],Uniform,"[1, 3, 5, 7, 8, 10]",44.60920617529162,762,6
1328,['SQUAD'],Uniform,"[1, 3, 5, 7, 8, 11]",56.90964334546437,762,6
1329,['SQUAD'],Uniform,"[1, 3, 5, 7, 9, 10]",45.0727175065606,762,6
1330,['SQUAD'],Uniform,"[1, 3, 5, 7, 9, 11]",53.85249482116912,762,6
1331,['SQUAD'],Uniform,"[1, 3, 5, 7, 10, 11]",58.77718878323414,762,6
1332,['SQUAD'],Uniform,"[1, 3, 5, 8, 9, 10]",45.356857006329264,762,6
1333,['SQUAD'],Uniform,"[1, 3, 5, 8, 10, 11]",55.79025947418552,762,6
1334,['SQUAD'],Uniform,"[1, 3, 5, 9, 10, 11]",63.80437746058669,762,6
1335,['SQUAD'],Uniform,"[1, 3, 6, 7, 8, 10]",44.18800360222212,762,6
1336,['SQUAD'],Uniform,"[1, 3, 6, 7, 8, 11]",54.014991434751245,762,6
1337,['SQUAD'],Uniform,"[1, 3, 6, 7, 9, 10]",44.99265448513518,762,6
1338,['SQUAD'],Uniform,"[1, 3, 6, 7, 9, 11]",51.86864653961235,762,6
1339,['SQUAD'],Uniform,"[1, 3, 6, 7, 10, 11]",56.95886333279724,762,6
1340,['SQUAD'],Uniform,"[1, 3, 6, 8, 9, 10]",41.358772669930346,762,6
1341,['SQUAD'],Uniform,"[1, 3, 6, 8, 9, 11]",46.1494856019473,762,6
1342,['SQUAD'],Uniform,"[1, 3, 6, 8, 10, 11]",49.64219534178678,762,6
1343,['SQUAD'],Uniform,"[1, 3, 6, 9, 10, 11]",57.16170221148148,762,6
1344,['SQUAD'],Uniform,"[1, 3, 7, 8, 9, 10]",48.46246197436382,762,6
1345,['SQUAD'],Uniform,"[1, 3, 7, 8, 9, 11]",50.87547059310374,762,6
1346,['SQUAD'],Uniform,"[1, 3, 7, 8, 10, 11]",53.06224124370567,762,6
1347,['SQUAD'],Uniform,"[1, 3, 7, 9, 10, 11]",63.9952706815244,762,6
1348,['SQUAD'],Uniform,"[1, 3, 8, 9, 10, 11]",58.728749815450925,762,6
1349,['SQUAD'],Uniform,"[1, 4, 5, 6, 7, 8]",62.07220366053024,762,6
1350,['SQUAD'],Uniform,"[1, 4, 5, 6, 7, 9]",56.646431574633446,762,6
1351,['SQUAD'],Uniform,"[1, 4, 5, 6, 7, 11]",70.81283596467708,762,6
1352,['SQUAD'],Uniform,"[1, 4, 5, 6, 8, 10]",47.09412668661523,762,6
1353,['SQUAD'],Uniform,"[1, 4, 5, 6, 8, 11]",61.39062389658393,762,6
1354,['SQUAD'],Uniform,"[1, 4, 5, 6, 9, 10]",48.78938086081235,762,6
1355,['SQUAD'],Uniform,"[1, 4, 5, 6, 9, 11]",61.57905217683362,762,6
1356,['SQUAD'],Uniform,"[1, 4, 5, 6, 10, 11]",67.36595364094916,762,6
1357,['SQUAD'],Uniform,"[1, 4, 5, 7, 8, 9]",49.59346834609455,762,6
1358,['SQUAD'],Uniform,"[1, 4, 5, 7, 8, 10]",45.947267621142416,762,6
1359,['SQUAD'],Uniform,"[1, 4, 5, 7, 8, 11]",58.77769327405718,762,6
1360,['SQUAD'],Uniform,"[1, 4, 5, 7, 9, 10]",46.87782129495038,762,6
1361,['SQUAD'],Uniform,"[1, 4, 5, 7, 9, 11]",55.73612231686651,762,6
1362,['SQUAD'],Uniform,"[1, 4, 5, 7, 10, 11]",60.69559956102385,762,6
1363,['SQUAD'],Uniform,"[1, 4, 5, 8, 9, 10]",47.55139666148217,762,6
1364,['SQUAD'],Uniform,"[1, 4, 5, 8, 9, 11]",55.568885123510526,762,6
1365,['SQUAD'],Uniform,"[1, 4, 5, 8, 10, 11]",58.126689568803954,762,6
1366,['SQUAD'],Uniform,"[1, 4, 5, 9, 10, 11]",67.50097151985317,762,6
1367,['SQUAD'],Uniform,"[1, 4, 6, 7, 8, 9]",50.84271893509074,762,6
1368,['SQUAD'],Uniform,"[1, 4, 6, 7, 8, 10]",46.250051445546,762,6
1369,['SQUAD'],Uniform,"[1, 4, 6, 7, 8, 11]",56.74951867542327,762,6
1370,['SQUAD'],Uniform,"[1, 4, 6, 7, 9, 10]",47.23204106085127,762,6
1371,['SQUAD'],Uniform,"[1, 4, 6, 7, 9, 11]",54.57100287734946,762,6
1372,['SQUAD'],Uniform,"[1, 4, 6, 7, 10, 11]",59.079986608005285,762,6
1373,['SQUAD'],Uniform,"[1, 4, 6, 8, 9, 10]",45.32690153746184,762,6
1374,['SQUAD'],Uniform,"[1, 4, 6, 8, 9, 11]",50.77332026988966,762,6
1375,['SQUAD'],Uniform,"[1, 4, 6, 8, 10, 11]",53.03453008820738,762,6
1376,['SQUAD'],Uniform,"[1, 4, 6, 9, 10, 11]",62.785985265220646,762,6
1377,['SQUAD'],Uniform,"[1, 4, 7, 8, 9, 10]",50.07005182392866,762,6
1378,['SQUAD'],Uniform,"[1, 4, 7, 8, 9, 11]",52.46050477398256,762,6
1379,['SQUAD'],Uniform,"[1, 4, 7, 8, 10, 11]",54.01170759931094,762,6
1380,['SQUAD'],Uniform,"[1, 4, 7, 9, 10, 11]",65.49681992693469,762,6
1381,['SQUAD'],Uniform,"[1, 4, 8, 9, 10, 11]",62.88570032685672,762,6
1382,['SQUAD'],Uniform,"[1, 5, 6, 7, 8, 9]",61.95043731468786,762,6
1383,['SQUAD'],Uniform,"[1, 5, 6, 7, 8, 10]",54.7623874149601,762,6
1384,['SQUAD'],Uniform,"[1, 5, 6, 7, 8, 11]",66.54077658062293,762,6
1385,['SQUAD'],Uniform,"[1, 5, 6, 7, 9, 10]",56.900173448678274,762,6
1386,['SQUAD'],Uniform,"[1, 5, 6, 7, 9, 11]",65.21836171759333,762,6
1387,['SQUAD'],Uniform,"[1, 5, 6, 7, 10, 11]",69.86966810082735,762,6
1388,['SQUAD'],Uniform,"[1, 5, 6, 8, 9, 10]",51.13996366612271,762,6
1389,['SQUAD'],Uniform,"[1, 5, 6, 8, 9, 11]",57.70309007074411,762,6
1390,['SQUAD'],Uniform,"[1, 5, 6, 8, 10, 11]",59.81757618112206,762,6
1391,['SQUAD'],Uniform,"[1, 5, 6, 9, 10, 11]",70.74972133001994,762,6
1392,['SQUAD'],Uniform,"[1, 5, 7, 8, 9, 10]",57.20374768930134,762,6
1393,['SQUAD'],Uniform,"[1, 5, 7, 8, 9, 11]",59.20003462490965,762,6
1394,['SQUAD'],Uniform,"[1, 5, 7, 8, 10, 11]",61.3009666714152,762,6
1395,['SQUAD'],Uniform,"[1, 5, 7, 9, 10, 11]",73.5494797809239,762,6
1396,['SQUAD'],Uniform,"[1, 5, 8, 9, 10, 11]",72.31282995449588,762,6
1397,['SQUAD'],Uniform,"[1, 6, 7, 8, 9, 10]",62.370291581287695,762,6
1398,['SQUAD'],Uniform,"[1, 6, 7, 8, 9, 11]",62.09523543564929,762,6
1399,['SQUAD'],Uniform,"[1, 6, 7, 8, 10, 11]",63.76581111103719,762,6
1400,['SQUAD'],Uniform,"[1, 6, 7, 9, 10, 11]",78.3551604774342,762,6
1401,['SQUAD'],Uniform,"[1, 7, 8, 9, 10, 11]",90.16103997891904,762,6
1402,['SQUAD'],Uniform,"[2, 3, 4, 5, 6, 7]",114.52681225826254,762,6
1403,['SQUAD'],Uniform,"[2, 3, 4, 5, 6, 8]",104.46338348215296,762,6
1404,['SQUAD'],Uniform,"[2, 3, 4, 5, 6, 9]",105.48184136717222,762,6
1405,['SQUAD'],Uniform,"[2, 3, 4, 5, 6, 10]",103.87596430652528,762,6
1406,['SQUAD'],Uniform,"[2, 3, 4, 5, 6, 11]",155.32198400968872,762,6
1407,['SQUAD'],Uniform,"[2, 3, 4, 5, 7, 8]",95.0812100458453,762,6
1408,['SQUAD'],Uniform,"[2, 3, 4, 5, 7, 9]",97.02418058134884,762,6
1409,['SQUAD'],Uniform,"[2, 3, 4, 5, 7, 10]",87.06714242852252,762,6
1410,['SQUAD'],Uniform,"[2, 3, 4, 5, 7, 11]",138.13279480990573,762,6
1411,['SQUAD'],Uniform,"[2, 3, 4, 5, 8, 11]",140.30178096425874,762,6
1412,['SQUAD'],Uniform,"[2, 3, 4, 5, 9, 10]",100.08472854875664,762,6
1413,['SQUAD'],Uniform,"[2, 3, 4, 5, 9, 11]",145.2518155239919,762,6
1414,['SQUAD'],Uniform,"[2, 3, 4, 5, 10, 11]",177.60764464061376,762,6
1415,['SQUAD'],Uniform,"[2, 3, 4, 6, 7, 8]",82.74498251369991,762,6
1416,['SQUAD'],Uniform,"[2, 3, 4, 6, 7, 9]",81.4872765236091,762,6
1417,['SQUAD'],Uniform,"[2, 3, 4, 6, 7, 10]",77.15222147445913,762,6
1418,['SQUAD'],Uniform,"[2, 3, 4, 6, 7, 11]",117.77864045449311,762,6
1419,['SQUAD'],Uniform,"[2, 3, 4, 6, 8, 9]",76.79820582512801,762,6
1420,['SQUAD'],Uniform,"[2, 3, 4, 6, 8, 10]",75.58849063908845,762,6
1421,['SQUAD'],Uniform,"[2, 3, 4, 6, 8, 11]",114.33234522845886,762,6
1422,['SQUAD'],Uniform,"[2, 3, 4, 6, 9, 10]",78.72325992084535,762,6
1423,['SQUAD'],Uniform,"[2, 3, 4, 6, 9, 11]",113.34322328871971,762,6
1424,['SQUAD'],Uniform,"[2, 3, 4, 6, 10, 11]",147.60858233786885,762,6
1425,['SQUAD'],Uniform,"[2, 3, 4, 7, 8, 9]",80.2765112765503,762,6
1426,['SQUAD'],Uniform,"[2, 3, 4, 7, 8, 11]",93.60550565750664,762,6
1427,['SQUAD'],Uniform,"[2, 3, 4, 7, 9, 10]",71.69888830077606,762,6
1428,['SQUAD'],Uniform,"[2, 3, 4, 7, 9, 11]",95.3835063391804,762,6
1429,['SQUAD'],Uniform,"[2, 3, 4, 7, 10, 11]",109.73173100777636,762,6
1430,['SQUAD'],Uniform,"[2, 3, 4, 8, 9, 10]",67.94169182655162,762,6
1431,['SQUAD'],Uniform,"[2, 3, 4, 8, 9, 11]",91.08369703831625,762,6
1432,['SQUAD'],Uniform,"[2, 3, 4, 8, 10, 11]",104.1719918153095,762,6
1433,['SQUAD'],Uniform,"[2, 3, 4, 9, 10, 11]",120.27193985869371,762,6
1434,['SQUAD'],Uniform,"[2, 3, 5, 6, 7, 8]",76.8241739634014,762,6
1435,['SQUAD'],Uniform,"[2, 3, 5, 6, 7, 9]",68.67733495078596,762,6
1436,['SQUAD'],Uniform,"[2, 3, 5, 6, 7, 11]",90.79463836183744,762,6
1437,['SQUAD'],Uniform,"[2, 3, 5, 6, 8, 10]",59.98918953010516,762,6
1438,['SQUAD'],Uniform,"[2, 3, 5, 6, 8, 11]",83.8179379547817,762,6
1439,['SQUAD'],Uniform,"[2, 3, 5, 6, 9, 10]",62.538909656613335,762,6
1440,['SQUAD'],Uniform,"[2, 3, 5, 6, 9, 11]",83.03224535545066,762,6
1441,['SQUAD'],Uniform,"[2, 3, 5, 6, 10, 11]",97.94839008448736,762,6
1442,['SQUAD'],Uniform,"[2, 3, 5, 7, 8, 9]",61.97555163381308,762,6
1443,['SQUAD'],Uniform,"[2, 3, 5, 7, 8, 10]",56.1170982618421,762,6
1444,['SQUAD'],Uniform,"[2, 3, 5, 7, 8, 11]",79.53296492799224,762,6
1445,['SQUAD'],Uniform,"[2, 3, 5, 7, 9, 10]",56.712972011276726,762,6
1446,['SQUAD'],Uniform,"[2, 3, 5, 7, 9, 11]",74.02969137724183,762,6
1447,['SQUAD'],Uniform,"[2, 3, 5, 7, 10, 11]",84.21884855448695,762,6
1448,['SQUAD'],Uniform,"[2, 3, 5, 8, 9, 10]",56.226728640935576,762,6
1449,['SQUAD'],Uniform,"[2, 3, 5, 8, 9, 11]",72.17334927832579,762,6
1450,['SQUAD'],Uniform,"[2, 3, 5, 8, 10, 11]",79.48292063887574,762,6
1451,['SQUAD'],Uniform,"[2, 3, 5, 9, 10, 11]",91.8759362492604,762,6
1452,['SQUAD'],Uniform,"[2, 3, 6, 7, 8, 10]",53.17473937761778,762,6
1453,['SQUAD'],Uniform,"[2, 3, 6, 7, 8, 11]",70.19127678475301,762,6
1454,['SQUAD'],Uniform,"[2, 3, 6, 7, 9, 10]",55.412849971878,762,6
1455,['SQUAD'],Uniform,"[2, 3, 6, 7, 9, 11]",67.92530085966754,762,6
1456,['SQUAD'],Uniform,"[2, 3, 6, 7, 10, 11]",77.04399050848048,762,6
1457,['SQUAD'],Uniform,"[2, 3, 6, 8, 9, 10]",49.39563455761986,762,6
1458,['SQUAD'],Uniform,"[2, 3, 6, 8, 10, 11]",64.65691366243189,762,6
1459,['SQUAD'],Uniform,"[2, 3, 6, 9, 10, 11]",76.66308629031836,762,6
1460,['SQUAD'],Uniform,"[2, 3, 7, 8, 9, 10]",57.45699958411824,762,6
1461,['SQUAD'],Uniform,"[2, 3, 7, 8, 9, 11]",63.50594587186429,762,6
1462,['SQUAD'],Uniform,"[2, 3, 7, 8, 10, 11]",64.98488851311747,762,6
1463,['SQUAD'],Uniform,"[2, 3, 7, 9, 10, 11]",79.22999756813793,762,6
1464,['SQUAD'],Uniform,"[2, 3, 8, 9, 10, 11]",71.52378285021301,762,6
1465,['SQUAD'],Uniform,"[2, 4, 5, 6, 7, 8]",76.91694709815177,762,6
1466,['SQUAD'],Uniform,"[2, 4, 5, 6, 7, 9]",70.38543542848194,762,6
1467,['SQUAD'],Uniform,"[2, 4, 5, 6, 7, 10]",66.9505135649605,762,6
1468,['SQUAD'],Uniform,"[2, 4, 5, 6, 7, 11]",93.30363878195544,762,6
1469,['SQUAD'],Uniform,"[2, 4, 5, 6, 8, 9]",63.262733574452085,762,6
1470,['SQUAD'],Uniform,"[2, 4, 5, 6, 8, 10]",58.90737871950373,762,6
1471,['SQUAD'],Uniform,"[2, 4, 5, 6, 8, 11]",82.2476816637531,762,6
1472,['SQUAD'],Uniform,"[2, 4, 5, 6, 9, 10]",64.21312335622069,762,6
1473,['SQUAD'],Uniform,"[2, 4, 5, 6, 9, 11]",84.97759052695325,762,6
1474,['SQUAD'],Uniform,"[2, 4, 5, 6, 10, 11]",99.61475071203354,762,6
1475,['SQUAD'],Uniform,"[2, 4, 5, 7, 8, 9]",59.11414037414031,762,6
1476,['SQUAD'],Uniform,"[2, 4, 5, 7, 8, 10]",53.44333638781461,762,6
1477,['SQUAD'],Uniform,"[2, 4, 5, 7, 8, 11]",74.29491616087434,762,6
1478,['SQUAD'],Uniform,"[2, 4, 5, 7, 9, 10]",55.60596722644576,762,6
1479,['SQUAD'],Uniform,"[2, 4, 5, 7, 9, 11]",71.10717810875528,762,6
1480,['SQUAD'],Uniform,"[2, 4, 5, 7, 10, 11]",80.30331092543072,762,6
1481,['SQUAD'],Uniform,"[2, 4, 5, 8, 9, 10]",56.30335300185479,762,6
1482,['SQUAD'],Uniform,"[2, 4, 5, 8, 9, 11]",70.75721113976643,762,6
1483,['SQUAD'],Uniform,"[2, 4, 5, 8, 10, 11]",76.73433008800674,762,6
1484,['SQUAD'],Uniform,"[2, 4, 5, 9, 10, 11]",91.2333565466638,762,6
1485,['SQUAD'],Uniform,"[2, 4, 6, 7, 8, 9]",59.60110659506172,762,6
1486,['SQUAD'],Uniform,"[2, 4, 6, 7, 8, 10]",53.12251963279928,762,6
1487,['SQUAD'],Uniform,"[2, 4, 6, 7, 8, 11]",69.5980021879259,762,6
1488,['SQUAD'],Uniform,"[2, 4, 6, 7, 9, 10]",54.84567198805968,762,6
1489,['SQUAD'],Uniform,"[2, 4, 6, 7, 9, 11]",67.18637117218775,762,6
1490,['SQUAD'],Uniform,"[2, 4, 6, 7, 10, 11]",74.44016521760959,762,6
1491,['SQUAD'],Uniform,"[2, 4, 6, 8, 9, 10]",50.7353359395968,762,6
1492,['SQUAD'],Uniform,"[2, 4, 6, 8, 9, 11]",59.66477300528378,762,6
1493,['SQUAD'],Uniform,"[2, 4, 6, 8, 10, 11]",63.88136692258363,762,6
1494,['SQUAD'],Uniform,"[2, 4, 6, 9, 10, 11]",77.26870986778715,762,6
1495,['SQUAD'],Uniform,"[2, 4, 7, 8, 9, 11]",61.13539483419712,762,6
1496,['SQUAD'],Uniform,"[2, 4, 7, 8, 10, 11]",62.0540329440703,762,6
1497,['SQUAD'],Uniform,"[2, 4, 7, 9, 10, 11]",76.25177102572457,762,6
1498,['SQUAD'],Uniform,"[2, 4, 8, 9, 10, 11]",70.96136015124956,762,6
1499,['SQUAD'],Uniform,"[2, 5, 6, 7, 8, 9]",69.5360366348003,762,6
1500,['SQUAD'],Uniform,"[2, 5, 6, 7, 8, 10]",60.97300311385349,762,6
1501,['SQUAD'],Uniform,"[2, 5, 6, 7, 8, 11]",77.5821174983754,762,6
1502,['SQUAD'],Uniform,"[2, 5, 6, 7, 9, 10]",63.60771426527136,762,6
1503,['SQUAD'],Uniform,"[2, 5, 6, 7, 9, 11]",75.53484106303212,762,6
1504,['SQUAD'],Uniform,"[2, 5, 6, 7, 10, 11]",82.779710975951,762,6
1505,['SQUAD'],Uniform,"[2, 5, 6, 8, 9, 10]",56.2928834383503,762,6
1506,['SQUAD'],Uniform,"[2, 5, 6, 8, 9, 11]",66.07318535322567,762,6
1507,['SQUAD'],Uniform,"[2, 5, 7, 8, 9, 10]",61.04235540290524,762,6
1508,['SQUAD'],Uniform,"[2, 5, 7, 8, 9, 11]",65.54455876937195,762,6
1509,['SQUAD'],Uniform,"[2, 5, 7, 8, 10, 11]",67.80702104233039,762,6
1510,['SQUAD'],Uniform,"[2, 5, 7, 9, 10, 11]",81.21074123868557,762,6
1511,['SQUAD'],Uniform,"[2, 5, 8, 9, 10, 11]",77.62445022129398,762,6
1512,['SQUAD'],Uniform,"[2, 6, 7, 8, 9, 10]",66.08169256133162,762,6
1513,['SQUAD'],Uniform,"[2, 6, 7, 8, 9, 11]",67.21325555761196,762,6
1514,['SQUAD'],Uniform,"[2, 6, 7, 8, 10, 11]",69.26054872173314,762,6
1515,['SQUAD'],Uniform,"[2, 6, 7, 9, 10, 11]",84.51211472778157,762,6
1516,['SQUAD'],Uniform,"[2, 6, 8, 9, 10, 11]",75.8630259659363,762,6
1517,['SQUAD'],Uniform,"[2, 7, 8, 9, 10, 11]",94.02838873907916,762,6
1518,['SQUAD'],Uniform,"[3, 4, 5, 6, 7, 8]",78.13294422293285,762,6
1519,['SQUAD'],Uniform,"[3, 4, 5, 6, 7, 9]",71.2272067475712,762,6
1520,['SQUAD'],Uniform,"[3, 4, 5, 6, 7, 10]",67.57040231369554,762,6
1521,['SQUAD'],Uniform,"[3, 4, 5, 6, 8, 9]",65.01067498625171,762,6
1522,['SQUAD'],Uniform,"[3, 4, 5, 6, 8, 10]",59.833494268346286,762,6
1523,['SQUAD'],Uniform,"[3, 4, 5, 6, 8, 11]",81.35686314675007,762,6
1524,['SQUAD'],Uniform,"[3, 4, 5, 6, 9, 10]",63.74492567321785,762,6
1525,['SQUAD'],Uniform,"[3, 4, 5, 6, 10, 11]",94.16672049024952,762,6
1526,['SQUAD'],Uniform,"[3, 4, 5, 7, 8, 9]",61.006243974785605,762,6
1527,['SQUAD'],Uniform,"[3, 4, 5, 7, 8, 10]",56.00760151951994,762,6
1528,['SQUAD'],Uniform,"[3, 4, 5, 7, 9, 10]",57.000678071631256,762,6
1529,['SQUAD'],Uniform,"[3, 4, 5, 7, 9, 11]",71.66573293575716,762,6
1530,['SQUAD'],Uniform,"[3, 4, 5, 7, 10, 11]",81.11851364317485,762,6
1531,['SQUAD'],Uniform,"[3, 4, 5, 8, 9, 10]",59.14989333581781,762,6
1532,['SQUAD'],Uniform,"[3, 4, 5, 8, 9, 11]",73.82586726279598,762,6
1533,['SQUAD'],Uniform,"[3, 4, 5, 8, 10, 11]",79.30827819405836,762,6
1534,['SQUAD'],Uniform,"[3, 4, 5, 9, 10, 11]",91.47477153626951,762,6
1535,['SQUAD'],Uniform,"[3, 4, 6, 7, 8, 9]",60.28555263218809,762,6
1536,['SQUAD'],Uniform,"[3, 4, 6, 7, 8, 10]",53.732912891913,762,6
1537,['SQUAD'],Uniform,"[3, 4, 6, 7, 8, 11]",68.99894964125374,762,6
1538,['SQUAD'],Uniform,"[3, 4, 6, 7, 9, 10]",55.082836850957946,762,6
1539,['SQUAD'],Uniform,"[3, 4, 6, 7, 9, 11]",66.5510576079856,762,6
1540,['SQUAD'],Uniform,"[3, 4, 6, 8, 9, 10]",51.7909322193489,762,6
1541,['SQUAD'],Uniform,"[3, 4, 6, 8, 9, 11]",60.4976420072623,762,6
1542,['SQUAD'],Uniform,"[3, 4, 6, 8, 10, 11]",64.75966184327082,762,6
1543,['SQUAD'],Uniform,"[3, 4, 6, 9, 10, 11]",76.38809609663265,762,6
1544,['SQUAD'],Uniform,"[3, 4, 7, 8, 9, 10]",57.69076467737001,762,6
1545,['SQUAD'],Uniform,"[3, 4, 7, 8, 9, 11]",62.85512180034996,762,6
1546,['SQUAD'],Uniform,"[3, 4, 7, 8, 10, 11]",64.5083567172108,762,6
1547,['SQUAD'],Uniform,"[3, 4, 7, 9, 10, 11]",76.74475888389031,762,6
1548,['SQUAD'],Uniform,"[3, 4, 8, 9, 10, 11]",73.16680068365426,762,6
1549,['SQUAD'],Uniform,"[3, 5, 6, 7, 8, 9]",67.52208947584562,762,6
1550,['SQUAD'],Uniform,"[3, 5, 6, 7, 8, 10]",60.13330309289754,762,6
1551,['SQUAD'],Uniform,"[3, 5, 6, 7, 9, 10]",62.18059849499012,762,6
1552,['SQUAD'],Uniform,"[3, 5, 6, 7, 9, 11]",73.17998978168963,762,6
1553,['SQUAD'],Uniform,"[3, 5, 6, 7, 10, 11]",79.61283560069185,762,6
1554,['SQUAD'],Uniform,"[3, 5, 6, 8, 9, 11]",64.80312431840176,762,6
1555,['SQUAD'],Uniform,"[3, 5, 6, 8, 10, 11]",67.88903452036305,762,6
1556,['SQUAD'],Uniform,"[3, 5, 6, 9, 10, 11]",80.09095892136344,762,6
1557,['SQUAD'],Uniform,"[3, 5, 7, 8, 9, 10]",59.53821786790649,762,6
1558,['SQUAD'],Uniform,"[3, 5, 7, 8, 10, 11]",66.91164082243618,762,6
1559,['SQUAD'],Uniform,"[3, 5, 7, 9, 10, 11]",80.82318676814269,762,6
1560,['SQUAD'],Uniform,"[3, 5, 8, 9, 10, 11]",78.66404695999653,762,6
1561,['SQUAD'],Uniform,"[3, 6, 7, 8, 9, 11]",65.10321230838193,762,6
1562,['SQUAD'],Uniform,"[3, 6, 7, 8, 10, 11]",67.28133168760567,762,6
1563,['SQUAD'],Uniform,"[3, 6, 7, 9, 10, 11]",82.17080963970504,762,6
1564,['SQUAD'],Uniform,"[3, 6, 8, 9, 10, 11]",75.91325252721045,762,6
1565,['SQUAD'],Uniform,"[3, 7, 8, 9, 10, 11]",91.37803311776877,762,6
1566,['SQUAD'],Uniform,"[4, 5, 6, 7, 8, 9]",75.52378440191863,762,6
1567,['SQUAD'],Uniform,"[4, 5, 6, 7, 8, 10]",66.16218710419042,762,6
1568,['SQUAD'],Uniform,"[4, 5, 6, 7, 8, 11]",81.38445033947153,762,6
1569,['SQUAD'],Uniform,"[4, 5, 6, 7, 9, 10]",69.09027813389433,762,6
1570,['SQUAD'],Uniform,"[4, 5, 6, 7, 9, 11]",80.35766509629599,762,6
1571,['SQUAD'],Uniform,"[4, 5, 6, 7, 10, 11]",87.03451629981116,762,6
1572,['SQUAD'],Uniform,"[4, 5, 6, 8, 9, 10]",61.54523508218437,762,6
1573,['SQUAD'],Uniform,"[4, 5, 6, 8, 9, 11]",70.59719640541654,762,6
1574,['SQUAD'],Uniform,"[4, 5, 6, 8, 10, 11]",73.85308413313646,762,6
1575,['SQUAD'],Uniform,"[4, 5, 6, 9, 10, 11]",88.91140111939767,762,6
1576,['SQUAD'],Uniform,"[4, 5, 7, 8, 9, 10]",64.4420722751625,762,6
1577,['SQUAD'],Uniform,"[4, 5, 7, 8, 9, 11]",68.0113813582942,762,6
1578,['SQUAD'],Uniform,"[4, 5, 7, 8, 10, 11]",71.37030384320565,762,6
1579,['SQUAD'],Uniform,"[4, 5, 7, 9, 10, 11]",85.55293468559624,762,6
1580,['SQUAD'],Uniform,"[4, 5, 8, 9, 10, 11]",85.74484445833384,762,6
1581,['SQUAD'],Uniform,"[4, 6, 7, 8, 9, 10]",69.32706198327294,762,6
1582,['SQUAD'],Uniform,"[4, 6, 7, 8, 9, 11]",70.16236482590683,762,6
1583,['SQUAD'],Uniform,"[4, 6, 7, 9, 10, 11]",88.03945889156822,762,6
1584,['SQUAD'],Uniform,"[4, 6, 8, 9, 10, 11]",83.44304432255008,762,6
1585,['SQUAD'],Uniform,"[4, 7, 8, 9, 10, 11]",95.9367607172078,762,6
1586,['SQUAD'],Uniform,"[5, 6, 7, 8, 9, 10]",89.08484358371598,762,6
